estado_sht,clave_sht,glg_andesita,glg_conglomerado,glg_volcanoclastico,glg_n_a,glg_aluvial,glg_brecha_sedimentaria,glg_dacita,glg_brecha_volcanica_basica,glg_brecha_volcanica_intermedia,glg_lacustre,glg_toba_basica,glg_basalto,glg_basalto_brecha_volcanica_basica,glg_toba_basica_brecha_volcanica_basica,glg_arenisca_conglomerado,glg_toba_intermedia,glg_caliza,glg_lutita_arenisca,glg_caliza_lutita,glg_metasedimentaria,glg_porfido_riolitico,glg_travertino,glg_toba_acida,glg_basalto_toba_basica,suelo1_feozem,suelo1_luvisol,suelo1_andosol,suelo1_n_a,suelo1_vertisol,suelo1_fluvisol,suelo1_planosol,suelo1_litosol,suelo1_regosol,suelo1_cambisol,suelo1_solonchak,suelo1_histosol,suelo1_gleysol,suelo1_acrisol,suelo1_rendzina,suelo1_castanozem,suelo2_andosol,suelo2_feozem,suelo2_litosol,suelo2_vertisol,suelo2_n_a,suelo2_planosol,suelo2_luvisol,suelo2_ninguno,suelo2_gleysol,suelo2_fluvisol,suelo2_cambisol,suelo2_solonchak,suelo2_histosol,suelo2_regosol,suelo2_rendzina,suelo2_acrisol,suelo2_chernozem,suelo2_castanozem,usv_10101040104,usv_20201010400,usv_20201020600,usv_21302030300,usv_10101040103,usv_10102040104,usv_30000000031,usv_20105010400,usv_20202010400,usv_10101010304,usv_20105020600,usv_30000000032,usv_20104010400,usv_20201010500,usv_10102040102,usv_20103010400,usv_20105020500,usv_20906010400,usv_10102040204,usv_20103020600,usv_20104020600,usv_10301030304,usv_10201040304,usv_20103020500,usv_10103040104,usv_20104020500,usv_30000000030,usv_20202020500,usv_21007030400,usv_21201030300,usv_20802010400,usv_20202020600,usv_20907010400,usv_20301010400,usv_20602020600,usv_20602020500,usv_20301020600,usv_20905010400,usv_20301020500,usv_21301030300,usv_20602010400,usv_10102040103,usv_20106020500,usv_20106020600,usv_21002010400,usv_20804010400,slope_min,slope_max,slope_median,slope_mean,slope_sd
Ciudad de Mexico,M-064,0,0,0,0,0,0,0,63.1033112372405,0,0,0,649.5668189515617,126.24580213849843,0,0,0,0,0,0,0,0,0,0,0,0,0,433.951107648968,0,0,0,0,404.9648246782837,0,0,0,0,0,0,0,0,404.9648246782837,0,433.951107648968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.88727749167896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.02790749947727,234.52483721652553,0,0,0,0,60.47591011948218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20826852392089942,10.58570037705655,3.9652727939893007,4.189064594798679,2.380329782155581
Estado de Mexico,E-120,705.4741111821072,0,0,0,112.94059754047879,0,0,0,0,0,0,443.24415439069327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261.658863113324,0,0,0,0,0,0,0,0,0,0,0,0,0,765.3415064229488,238.5423215907452,37.51389910447607,0,0,0,0,0,0,0,220.261135995154,0,0,0,0,0,0,0,274.5371225345133,0,0,178.19060122545397,0,0,0,0,0,0,0,0,0,0,0,388.29265003688624,0,0,0,57.39021292851509,361.72849545493557,0,0,1.519780932981358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1533488447596125,16.129178709623933,7.4756583254795235,7.864960888112292,3.960020249504125
Ciudad de Mexico,M-068,0,0,0,0,160.00300744987646,0,0,88.29647930538682,0,0,0,456.4333386371715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.2992082261671,0,0,0,0,237.43361716629684,0,0,0,0,0,0,0,0,237.43361716629684,0,402.6402350125853,0,0,0,0,64.65897321358173,0,0,0,0,0,0,0,0,0,0,49.95701741725877,0,0,309.59693962814936,0,0,0,0,0,0,0,0,10.447953716922646,0,0,0,0,0,0,0,334.7309146301188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43906193964941326,5.476035766101209,3.4731395353331713,2.9828909601950135,1.341501449125151
Ciudad de Mexico,M-065,0,0,0,0,0,0,0,9.889063910255208,0,0,273.44063227447964,368.0178422778493,233.55379657781154,0,0,0,0,0,0,0,0,0,0,0,0,0,306.3122442276283,0,0,0,0,578.5890908127313,0,0,0,0,0,0,0,0,883.5235075195474,0,1.377827520812303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.83017134558133,0,0,0,0,0,0,0,0,0,0,0,1.946242301667668,0,0,26.770133973459714,0,0,0,392.24896838422814,127.10581903542337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8875183697076487,6.431045998416024,3.2322423544867878,3.2202774630897593,1.562615558429581
Ciudad de Mexico,M-066,0,0,0,0,0,0,0,253.75583639290056,0,0,1304.2281070781478,1968.6929672138804,433.0939513010146,0,0,0,0,0,0,0,0,0,0,0,44.57995463743918,0,2115.0466014890626,0,0,0,0,1800.1443058593609,0,0,0,0,0,0,0,0,3817.07914318597,0,142.69171879989258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.6265160108203,0,0,239.16959974100115,0,0,0,108.48756433109148,0,0,0,17.615072541524842,308.9108091588049,0,0,69.29605390152196,0,0,0,406.7295524542232,1075.556342142298,0,0,0,0,206.37935170476592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13884602234979943,11.131542885106262,3.692398850542056,3.942802699526321,2.136292539568432
Estado de Mexico,E-143,0,0,0,0,0,0,0,62.1799892321039,0,0,276.557921847819,0,366.43910680089203,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01605867095844,0,0,0,0,435.33217042172504,250.82878878814915,0,0,0,0,0,0,0,439.13974985303815,128.4032708544545,0,0,0,0,0,0,0,0,122.42551793369465,0,0,15.208479239645351,0,0,0,0,0,0,0,20.57204397833338,0,0,0,0,0,0,0,0,309.9205063083823,0,0,0,0,0,371.52141983183657,0,0,0,0,0,0,3.1630477622807027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9315261690337622,4.577701567216077,2.634129884207055,2.7034162350311317,0.9766761595319796
Estado de Mexico,E-156,0,0,0,0,0,0,0,295.4594842533235,0,0,1375.0963635601443,99.45311724621557,368.8930996521342,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9998531182097,49.117948051256874,0,0,0,182.4282417515634,1749.356021790582,0,0,0,0,0,0,0,202.7960068058984,0,86.4144681062242,0,49.117948051256874,0,0,0,0,0,1662.9415536843576,0,0,137.6320880638747,0,0,0,0,0,0,39.0070257478836,5.1128312725387515,0,0,0,0,0,0,0,71.30139454425974,0,0,0,0,0,0,2012.5142311378645,0,0,0,0,0,0,10.966582009161963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3007624023281016,9.881181627491038,2.8360089966672337,2.92955462191369,2.139014626425487
Ciudad de Mexico,M-067,0,0,0,0,66.65939898147919,0,0,276.6533520328393,0,0,0,1636.6316801430178,704.4541335765518,0,0,0,0,0,0,0,0,0,0,0,0,0,1097.8243882356246,0,0,0,0,1586.5741764980571,0,0,0,0,0,0,0,0,1586.5741764980571,0,829.7208806836286,0,0,0,0,268.10350755199585,0,0,0,0,0,0,0,0,0,0,443.6752122556789,0,0,328.31285719801105,0,0,0,20.658739427943157,0,0,0,0,116.19108099611577,0,0,0,0,0,0,0,1676.784181087868,0,0,0,0,98.77649376797379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18164613822019832,9.40202906776664,4.017046272682545,4.167691686684671,2.384777563542599
Morelos,S-018,2.732617458697129,0,0,0,0,0,0,80.27532363930791,0,0,0,0,731.217623898777,0,0,0,0,0,0,0,0,0,0,0,0,0,561.2211368790429,0,0,0,0,253.00442811784998,0,0,0,0,0,0,0,0,253.00442811784998,0,448.8192964804825,0,0,0,0,112.40184039856047,0,0,0,0,0,0,0,0,0,0,370.56755625987796,0,0,0.7720258920818568,0,0,0,32.975696426106246,0,0,0,0,381.41965574177266,0,0,0,0,0,0,0,28.49063067705259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1401747174174916,6.061980517246307,2.638964675898304,2.820059726070747,1.704260485088685
Ciudad de Mexico,M-062,0,0,0,0,0,0,0,474.595033751902,0,0,0,692.8361086437717,750.0297989013478,0,0,0,0,0,0,0,0,0,0,0,0,0,284.2589413904597,0,0,0,0,1633.2019999068439,0,0,0,0,0,0,0,0,1633.2019999068439,0,284.2589413904597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.687824547099325,0,0,65.35976726772972,0,0,0,57.975282300874966,0,0,0,0,0,0,0,0,0,0,0,1022.4783325313285,306.49429811727174,0,0,151.28271531841983,0,274.18272121426844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3550312005250473,6.341030479339627,3.4994595039250935,3.333588578373012,1.6323867782665027
Ciudad de Mexico,M-061,0,0,0,0,0,0,0,40.1576462323751,0,0,0,0,574.1730840772178,0,0,0,0,0,0,0,0,0,0,0,0,0,102.68293292169187,0,0,0,0,511.6477973879,0,0,0,0,0,0,0,0,511.6477973879,0,102.68293292169187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5090442982305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28997337461058054,0,0,0,0,545.5317126366862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6980337745602685,9.391068388321223,5.350264907349899,5.086852944061458,1.7184311489722552
Estado de Mexico,E-121,445.30933945435174,0,0,0,197.79517944155938,0,0,1.1015710496719928,0,0,0,974.7225437281905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618.9286336738328,0,0,0,0,0,0,0,0,0,0,0,0,0,407.7148107765896,93.97485972579015,677.5842321244443,0,0,0,0,26.740685412487018,0,0,412.9140456345216,0,0,0,0,0,0,0,544.3322639145421,0,0,97.07262479347816,0,0,5.967387574513257,0,0,0,0,0,419.791084385306,0,0,384.72767893929245,0,0,0,93.99210725892833,12.681782755005617,0,0,60.36370405279116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7079439338491109,15.410787027047377,5.060212200125819,6.081420832911663,4.3269632456599405
Morelos,S-012,0,0,0,0,0,0,0,91.40439952736911,0,0,0,233.30656088214778,342.3658681943891,0,0,0,0,0,0,0,0,0,0,0,0,0,380.7556246184628,0,0,0,0,286.3212039854389,0,0,0,0,0,0,0,0,286.3212039854389,51.682192238311195,246.9651750298243,0,0,0,0,82.10825735032726,0,0,0,0,0,0,0,0,0,0,162.54179987724854,0,0,156.47664469116796,0,0,0,0,0,0,0,0.004041981374844909,293.27217424091566,0,0,0,0,0,0,0,54.782167813132936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996512067942869,6.02523396383295,3.473454664140912,3.61351828249127,1.3408317468446467
Estado de Mexico,E-157,0,0,0,0,0,0,0,192.81678994554687,0,0,660.5428027975304,243.382519361318,851.8047895858197,7.3794725457881345,0,0,0,0,0,0,0,0,0,0,0,0,19.713414762693272,136.0157394925181,0,0,0,1376.2090297046386,423.9881902763858,0,0,0,0,0,0,0,19.713414762693272,0,0,0,136.0157394925181,0,0,0,0,0,423.9881902763858,0,0,1376.2090297046386,0,0,0,0,0,0,0,20.52720473689847,0,0,0,0,0,0,0,113.81346034562812,0,0,0,0,0,0,1821.5857091535809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1925444416953578,6.904267191917433,2.436261978938224,2.6128501017603076,1.5915987744925795
Ciudad de Mexico,M-060,0,0,0,0,0,0,0,125.70255034930764,0,0,0,0,528.8648531608397,0,0,0,0,0,0,0,0,0,0,0,0,0,335.6845572948784,0,0,0,0,318.8828462150753,0,0,0,0,0,0,0,0,318.8828462150753,0,335.6845572948784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.855508693615,0,0,0,18.875490750054322,0,0,0,0,43.520614424423876,0,0,37.20051079431288,0,0,0,0,0,0,0,0,0,282.1152788477075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3007624023281016,8.048199298910376,3.774403674101623,3.9364216972890653,1.712157194132104
Estado de Mexico,E-122,433.14193910207086,0,0,0,132.547891336519,0,0,0,0,0,0.7764437922880054,93.65534342209808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.1216176529671,0,0,0,0,0,0,0,0,0,0,0,0,0,417.8505639068233,0,179.90657477112134,0,0,0,0,62.3644789750224,0,0,0,0,0,0,0,0,0,0,204.75281291055862,0,0,98.0327457413776,0,0,0,0,0,0,0,49.69893864712073,77.16982708297483,0,0,230.4672932709478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8191101732723749,11.083766991000072,4.779582512960007,5.067658310922727,3.4284622872725867
Morelos,S-001,1347.741322500257,0,0,0,0,0,0,0,0,0,0,1196.7442039696557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540.3393107632187,0,0,0,0,4.1462157066501675,0,0,0,0,0,0,0,0,1200.7541237119326,0,1343.7314027579362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.10893048818988,0,0,0,23.029260211499036,0,0,0,0,601.3311301391348,0,0,1401.3062777829525,0,0,0,0,381.70992784782226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.940910803581097,13.510904575311827,5.788613324774166,6.094189930346828,2.4610093510880833
Morelos,S-011,0,0,0,0,0,0,0,86.401485511001,0,0,0,593.2041390934696,93.0996152106505,0,0,0,0,0,0,0,0,0,0,0,0,0,259.7197163011257,0,0,0,0,512.9855235139829,0,0,0,0,0,0,0,0,512.9855235139829,145.33332117138767,102.2833551243126,0,0,0,0,0,0,0,12.103040005425397,0,0,0,0,0,0,0,163.11921359269786,0,0,0,0,0,0,0.02636251179445535,0,0,0,0,609.5596637105448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.721657964828511,5.693324562754879,3.3729693906125116,3.485110409372459,1.0173337844946604
Estado de Mexico,E-123,1623.534735215593,0,0,0,42.96060640998092,0,0,0,0,0,21.534915226416825,5.916853671975154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.9471105238856,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.9471105238856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.84118909102217,0,0,133.56131845196202,0,0,0,0,0,0,0,4.713101945382357,0,0,0,1213.5241614871347,0,0,0,0,145.94086758774873,0,0,123.36647196090632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1451271289555858,18.180335761275856,7.038753093235129,7.561683008226325,3.839887691408698
Estado de Mexico,E-158,0,0,0,0,0,0,0,97.09501583902002,0,0,346.68179932397567,133.65932227353642,96.81230821112126,0,0,0,0,0,0,0,0,0,0,0,0,0,102.03459250235055,0,0,0,0,572.2138531453695,0,0,0,0,0,0,0,0,9.71974584344309,0,92.31484665890746,0,0,0,0,0,0,0,0,0,0,572.2138531453695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.09273380997361,0,593.1557118377592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106787712957116,6.996812059921483,3.973670139685782,4.1161618995947755,1.6362258215163346
Morelos,S-042,0,0,0,0,0,0,0,47.4832934793409,0,0,0,0,867.8243007628337,0,0,0,0,0,0,0,0,0,0,0,6.698056119096606,0,223.2095354119368,0,0,0,0,685.4000027110842,0,0,0,0,0,0,0,0,692.0980588301808,0,223.2095354119368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.385295504805168,79.37682963538468,0,0,0,0,0,0,0,385.2926010774756,0,0,0,0,0,0,0,0,0,0,0,0,440.2528680247959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7299710609176255,14.74988407159119,5.402903236763565,6.793132048183546,3.27925671276506
Morelos,S-041,0,0,0,0,0,0,0,164.7970906480059,0,0,0,0,841.8085849816198,0,0,0,0,0,0,0,0,0,0,0,3.55881735508265,0,508.3874917571325,0,0,0,0,494.659366517316,0,0,0,0,0,0,0,0,498.21818387239864,0,508.3874917571325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.015979744680226,131.24315977366345,0,0,26.149790231560452,0,0,0,0,320.59318725754974,0,0,102.60328148534029,0,0,0,0,0,0,0,0,0,333.0679760469826,0,0,0,0,0,0,0,88.93230108987335,0,0,0,0,0,0,0,0,0,0,0,0,2.196975613084388,15.388220040780602,7.171737020766441,7.263117603128142,3.014511762515661
Morelos,S-037,0,0,0,0,0,0,0,66.33382207033077,0,0,0,0,791.5459083561443,0,0,0,0,0,0,0,0,0,0,0,0,0,857.8797304264858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.8797304264858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.11105919871107,4.5573271167313685,0,15.363085253669183,0,0,0,0,0,0,0,0,18.891145455621277,0,0,0,0,0,0,0,0,0,0,0,0,233.07515279280508,0,0,0,0,0,0,0,493.913623500729,36.968337108128985,0,0,0,0,0,0,0,0,0,0,0,1.571062543861462,24.721156761554273,10.8073900175605,10.932886683397566,5.860206977787737
Morelos,S-044,0,0,0,0,0,0,0,125.15156687282642,0,0,245.70884627862785,0,1612.4367245309231,0,0,0,0,0,0,0,0,0,0,0,93.61157860105043,0,431.7529063403946,0,0,0,0,1457.9326527408614,0,0,0,0,0,0,0,0,1551.5442313419119,0,421.82631634192023,0,0,0,0,9.926589998474345,0,0,0,0,0,0,0,0,0,0,281.7865044830425,43.67285749417805,26.77524865419604,190.29280163001502,216.5474230605284,0,0,0,0,0,0,0,886.8774933649429,0,0,0,0,0,18.91715399467051,0,0,0,0,0,0,318.4276550010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5873618672551548,16.94789713664522,7.046053105304518,7.851976308450826,3.469807406577359
Morelos,S-043,0,0,0,0,0,0,0,0,0,0,0,0,1034.4355101126864,0,0,0,0,0,0,0,0,0,0,0,240.3282721474072,0,649.1760499022773,0,0,0,0,144.9311880628709,0,0,0,0,0,0,0,0,385.2594602102781,0,649.1760499022773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2553165618106723,0,0,28.633764210814984,478.49502382898163,0,0,0,0,0,0,35.276998432841154,491.774407078206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8091700537700466,17.20510710899624,9.204345410922713,9.745488928283242,3.160329073123748
Morelos,S-002,2971.130715548386,0,0,0,0,0,0,0,0,0,0,786.0011939699732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3735.6717478908477,21.460161627554335,0,0,0,0,0,0,0,0,0,0,0,0,3163.274433954146,298.51432135433316,117.08224786280773,0,21.460161627554335,0,0,0,0,0,156.80074471956064,0,0,0,0,0,0,0,0,36.84063082859517,0,207.05930189724066,0,0,21.429752863312885,46.958473275559534,0,0,0,0,869.4716444418433,0,0,1755.1159221574599,0,0,0,0,221.84478784759045,0,0,89.97221667259019,0,0,0,0,0,0,0,0,0,508.4391795345014,0,0,0,0,0,0,0,0,0,0,0,0,0.3007624023281016,20.407330733346193,6.589336942822029,7.551334885090507,4.513710131107856
Morelos,S-025,0,0,0,0,0,0,0,243.26062802563365,0,0,0,0,1802.4736381039306,0,0,0,0,0,0,0,0,0,0,0,0,0,432.02358618621787,0,0,0,0,1613.7106799435858,0,0,0,0,0,0,0,0,1613.7106799435858,10.865696241924168,421.15788994429374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.71480095852968,1.4841232071775479,0,0,0,0,369.2754546277671,39.77221974821929,0,0,0,1130.124346614924,0,0,25.88589900322836,0,0,0,313.14438474263113,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0874886226099,0,6.245548604670726,0,0,0,0,0,0,0,0,0,0,2.0401161471357443,16.106735700930702,4.780274106729894,5.516227829159488,2.547050175152196
Morelos,S-026,0,0,0,0,0,0,0,6.608005318871327,0,0,0,0,1201.7450042140042,0,0,0,0,0,0,0,0,0,0,0,0,0,391.87212748156054,0,0,0,0,816.4808820514135,0,0,0,0,0,0,0,0,816.4808820514135,0,391.87212748156054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.670713339080383,12.33281152367862,0,0,0,0,320.8661167613659,0,0,0,0,543.2912863925444,0,0,0,0,0,0,246.85805635614284,0,0,0,0,0,0,0,0,0,0,0,0,0,55.33402516011093,0,0,0,0,0,0,0,0,0,0,0,0,3.410590429709526,16.63222254870003,6.243769121763848,6.765420438404223,2.2680961183441553
Morelos,S-046,0,0,0,0,0,0,0,104.33341688871599,0,0,316.4222047830988,7.6405708533130126,1198.1523751668694,0,0,0,0,0,0,0,0,0,0,0,0,0,621.6524387540409,0,0,0,0,1004.8961289376464,0,0,0,0,0,0,0,0,1004.9048796030493,0,0,0,0,0,0,208.53094241288488,0,0,0,0,0,413.11274567575305,0,0,0,0,0,53.940647977538596,0,114.91024980011942,0,0,0,0,110.01401270153309,0,0,0,710.8377228236986,0,0,0,0,0,503.26263854833655,0,0,0,0,0,0,0,0,0,0,0,0,133.58329584067894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20737658534212564,12.707919640562672,6.145704330400096,6.696503136589501,2.5176068891428973
Morelos,S-045,0,0,0,0,0,0,0,22.73172662778143,0,0,9.08492950881347,4.804230931347539,1136.1889863528672,0,0,0,0,0,0,0,0,0,0,0,113.76262186502917,0,215.18581642502747,0,0,0,0,843.861435130885,0,0,0,0,0,0,0,0,957.6240569959141,0,0,0,0,0,0,169.95156108326316,0,0,0,0,0,45.23425534176431,0,0,0,0,33.30256410431713,76.80996090142928,10.382162380647287,0,59.4040557403395,0,0,0,7.705484013686656,0,0,0,724.9757856221237,0,0,0,0,0,256.1250163775213,0,0,0,0,0,0,0,0,0,0,0,0,4.104844280977175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6279255580236973,15.430254288046244,6.467895741361753,7.193855975626758,2.6580338392010745
Morelos,S-003,1186.6512553884693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005888307364983484,0,0,0,0,0,0,0,0,0,0,0,1186.6571436957847,0,0,0,0,0,0,0,0,0,0,0,0,0,719.9962201787986,466.66092351698614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.809463594832271,0,0,0,0,0,0,0,0,0,0,347.84705345382116,0,0,214.17535234155218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.709874376721,0,0,0.11539992888132111,0,0,0,0,0,0,0,0,0,2.3411093154133975,24.093901070175068,10.425795239409233,10.578481967096044,4.6926841258364576
Morelos,S-074,0,0,0,0,0,0,0,0,0,0,0,0.19094965372625738,187.65300630228114,0,0,0,0,0,0,0,0,0,0,0,187.84395595602584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.84395595602584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.03510175660729,0,0,0,0,0,0,38.27837536780015,0,0,0,0,0,0,80.53047883166732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.679103872076533,6.730279640772785,6.543004945887908,6.354390537081495,0.43382827158610016
Morelos,S-048,0,0,0,0,0,0,0,0,0,0,497.2810170787505,11.077227388051664,672.247444172843,0,0,0,0,0,0,0,0,0,0,0,0,0,683.0056259670417,0,0,0,0,65.42080459472649,432.1792580778089,0,0,0,0,0,0,0,223.112597447793,348.3314576239058,0,0,0,0,0,147.52148452632204,0,0,83.8478004539031,0,0,377.7923485876531,0,0,0,0,0,0,0,0,19.506244531464205,0,0,53.3021181162552,0,0,0,6.067374018770736,128.87157396463604,0,0,0,0,0,972.858378008775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3602909066902582,13.546239924089496,4.55596802211163,4.788163996242564,2.1673364945842764
Morelos,S-049,0,0,0,0,0,0,0,394.7322554125377,0,0,1798.552696998057,15.670921491628608,344.91592024282875,0,0,0,0,0,0,0,0,0,0,0,0,0,141.64178648944565,0,0,0,0,1292.6791057494793,1119.550901906369,0,0,0,0,0,0,0,38.712254589513044,418.51307621644,12.721202857909352,0,0,0,0,115.16433627109053,0,0,701.037825689929,0,0,1267.723098520412,0,0,0,0,0,0,0,0,102.9295599070497,0,0,0,0,0,0,2.8677800165694207,6.130621914957464,0,0,0,17.158938283845785,0,2404.6344096681464,0,0,0,0,0,0,20.150484354491255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5020835129371953,12.617365284267128,4.682477926824992,5.1171986823275954,2.5115223406170872
Morelos,S-013,0,0,0,0,0,0,0,54.75006077077371,0,0,0,0,550.6422509800067,0,0,0,0,0,0,0,0,0,0,0,0,0,605.3923117508295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.1376761090396,0,0,0,0,0,0,0,0,6.254635641789996,0,0,0,0,0,0,0,508.6723529924106,0,0,0,0,0,0,0,0,0,0,1.6838224044354633,5.640131664610468,0,0,0,89.39600468941178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.149160453012557,13.045592337969696,5.970993242740218,6.563643692621144,2.1470801884994053
Morelos,S-073,0,0,0,0,0,23.492037400267858,0,0,0,0,0,1.048625049689319,164.95789945000578,0,0,0,0,0,0,0,0,0,0,0,185.17073030561525,0,4.327831594392471,0,0,0,0,0,0,0,0,0,0,0,0,0,185.17073030561525,0,4.327831594392471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.68461090175083,0,0,0,0,0,0,6.767841297914088,0,0,0,0,0,0,51.0461097003201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.173454395635384,8.769186093084427,6.478818402773834,6.353353183013597,1.664672425721644
Morelos,S-029,0,0,0,0,0,0,0,12.937871819651965,0,0,0,1.1264908204531299,683.8976201835566,0,0,0,0,0,0,0,0,0,0,0,1.2635601171499584,0,430.57956439413357,0,0,0,0,266.11885831242205,0,0,0,0,0,0,0,0,266.11885831242205,0,430.57956439413357,0,0,0,1.2635601171499584,0,0,0,0,0,0,0,0,0,0,0,3.7639912209361794,44.792004399897436,19.208754099931568,0,0,0,0,105.1683907456464,0,0,0,0,232.75637790641767,0,0,0,0,0,0,126.69243238758929,0,0,0,0,0,0,0,0,0,0,0,0,0,31.536983510032112,0,0,0,134.04304855323957,0,0,0,0,0,0,0,0,3.3343221457401526,22.48239685624598,6.725513999141321,8.292095442409549,4.031785460093164
