estado_sht,clave_sht,glg_andesita,glg_toba_intermedia,glg_brecha_sedimentaria,glg_brecha_volcanica_basica,glg_toba_basica,glg_toba_basica_brecha_volcanica_basica,glg_aluvial,glg_basalto,glg_basalto_toba_basica,glg_volcanoclastico,glg_caliza,glg_conglomerado,glg_n_a,glg_dacita,glg_brecha_volcanica_intermedia,glg_lacustre,glg_basalto_brecha_volcanica_basica,glg_arenisca_conglomerado,glg_lutita_arenisca,glg_caliza_lutita,glg_metasedimentaria,glg_porfido_riolitico,glg_travertino,glg_toba_acida,suelo1_andosol,suelo1_cambisol,suelo1_regosol,suelo1_feozem,suelo1_litosol,suelo1_n_a,suelo1_fluvisol,suelo1_luvisol,suelo1_vertisol,suelo1_planosol,suelo1_histosol,suelo1_acrisol,suelo1_rendzina,suelo1_casta_ozem,suelo1_casta_ozem_2,suelo1_gleysol,suelo1_solonchak,suelo2_cambisol,suelo2_litosol,suelo2_vertisol,suelo2_feozem,suelo2_regosol,suelo2_n_a,suelo2_ninguno,suelo2_fluvisol,suelo2_andosol,suelo2_planosol,suelo2_luvisol,suelo2_gleysol,suelo2_rendzina,suelo2_acrisol,suelo2_chernozem,suelo2_castacozem,suelo2_histosol,suelo2_solonchak,usv_agricultura_de_temporal_anual,usv_agricultura_de_temporal_anual_y_permanente,usv_agricultura_de_temporal_permanente,usv_bosque_de_encino_pino,usv_bosque_de_oyamel,usv_bosque_de_pino,usv_bosque_de_pino_encino,usv_vegetacion_secundaria_arbustiva_de_bosque_de_encino,usv_asentamientos_humanos,usv_desprovisto_de_vegetacion,usv_pastizal_inducido,usv_vegetacion_secundaria_arbustiva_de_bosque_de_pino,usv_bosque_cultivado,usv_pradera_de_alta_montana,usv_vegetacion_secundaria_arbustiva_de_bosque_de_oyamel,usv_bosque_de_encino,usv_agricultura_de_riego_anual,usv_vegetacion_secundaria_arbustiva_de_bosque_de_pino_encino,usv_agricultura_de_riego_anual_y_semipermanente,usv_sin_vegetacion_aparente,usv_agricultura_de_riego_semipermanente,usv_vegetacion_secundaria_arborea_de_bosque_de_pino_encino,usv_vegetacion_secundaria_arborea_de_bosque_de_pino,usv_agricultura_de_riego_anual_y_permanente,usv_agricultura_de_temporal_anual_y_semipermanente,usv_vegetacion_secundaria_arbustiva_de_bosque_de_encino_pino,usv_cuerpo_de_agua,usv_vegetacion_secundaria_arborea_de_bosque_de_encino,usv_matorral_crasicaule,usv_pastizal_cultivado,usv_vegetacion_secundaria_arborea_de_bosque_de_oyamel,usv_agricultura_de_humedad_anual,usv_vegetacion_secundaria_arborea_de_bosque_de_encino_pino,usv_tular,usv_matorral_sarcocaule,usv_bosque_mesofilo_de_montana,usv_vegetacion_secundaria_arbustiva_de_selva_baja_caducifolia,usv_vegetacion_secundaria_arborea_de_selva_baja_caducifolia,usv_vegetacion_secundaria_arbustiva_de_bosque_mesofilo_de_montana,usv_matorral_desertico_rosetofilo,usv_vegetacion_secundaria_arborea_de_bosque_mesofilo_de_montana,usv_palmar_inducido,usv_selva_baja_caducifolia,usv_bosque_de_galeria,usv_vegetacion_secundaria_arbustiva_de_bosque_de_tascate,usv_vegetacion_secundaria_arborea_de_bosque_de_tascate,usv_pastizal_halofilo,usv_vegetacion_halofila_hidrofila,sueloprin_an,sueloprin_cm,sueloprin_lv,sueloprin_ar,sueloprin_ph,sueloprin_lp,sueloprin_rg,sueloprin_fl,sueloprin_um,sueloprin_du,sueloprin_lx,sueloprin_vr,sueloprin_pl,sueloprin_hs,sueloprin_ch,sueloprin_ks,sueloprin_cl,sueloprin_gl,sueloprin_sc,sueloprin_sn,sueloinifap_andosol_humico,sueloinifap_cambisol_humico,sueloinifap_regosol_eutrico,sueloinifap_feozem_haplico,sueloinifap_litosol,sueloinifap_cambisol_eutrico,sueloinifap_regosol_districo,sueloinifap_fluvisol_districo,sueloinifap_fluvisol_eutrico,sueloinifap_andosol_molico,sueloinifap_feozem_luvico,sueloinifap_na,sueloinifap_rendzina,sueloinifap_luvisol_cromico,sueloinifap_vertisol_pelico,sueloinifap_andosol_ocrico,sueloinifap_planosol_eutrico,sueloinifap_vertisol_cromico,sueloinifap_planosol_molico,sueloinifap_luvisol_ortico,sueloinifap_regosol_calcarico,sueloinifap_cambisol_cromico,sueloinifap_feozem_gleyico,sueloinifap_histosol_eutrico,sueloinifap_acrisol_humico,sueloinifap_feozem_calcarico,sueloinifap_castanozem_calcico,sueloinifap_cambisol_calcico_calcarico,sueloinifap_castanosem_haplico,sueloinifap_gleysol_molico,sueloinifap_solonchak_gleyico,sueloinifap_solonchak_molico,sueloinifap_SOLONCHAK ORTICO,slope_min,slope_max,slope_median,slope_mean,slope_sd
Ciudad de Mexico,M-042,0,0,0,0,0,0,54.22674837444591,485.8581095785688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.10840615535824,0,35.9764517976636,0,0,0,0,0,0,0,0,0,0,0,0,492.30686273386647,0,11.801543421491782,0,35.9764517976636,0,0,0,0,0,0,0,0,0,0,0,0,218.84163216840727,0,0,0.03984657663072582,0,0,0,0,168.79539810830772,0,152.4079810996443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.91537411464026,0,0,0,0,0,0,0,11.544897156872214,0,0,0,0,0,0,0,0,0,540.0848579530225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363645718673127,9.054805360033656,5.464629318248914,5.6326019982079885,1.8401256795433458
Ciudad de Mexico,M-007,780.7034963617765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.7034963617765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.7034963617765,0,0,0,0,0,0,0,0,0,0,0,0,0,232.39376675983394,29.87334964243551,0,0,0,0,92.12255967773662,426.3138202817226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.7034963617765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.7034963617765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451974134202233,9.677369316960775,5.6515711043072505,5.5979967508736195,2.2427499438106153
Ciudad de Mexico,M-025,207.65804907418723,0,0,87.5521168863561,398.1191525892965,0,9.58005640419553,1421.3864901000347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.9558638930562,0,0,9.360320116457727,973.40506942534455,682.5746122128387,0,0,0,0,0,0,0,0,0,0,0,0,225.44117243432916,0,58.47212282437127,0,682.5746122128387,242.87501157518477,0,914.9329466009733,0,0,0,0,0,0,0,0,0,306.4280962541152,0,0,3.4081323090217275,21.88235793999467,126.14045855311977,0,0,872.1668924699125,0,0,0,0,0,0,352.122707811368,0,435.611072867538,0,0,0,0,0,0,0,0,0,0,0,6.536146848982648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.7781892993046,0,0,0,0,961.3165670618928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.6590782448517,1098.1844447160267,0,0,0,0,524.5363776906602,0,195.9159644025535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9419298687853929,11.699081082663444,4.489871283232938,5.184949445144634,2.7999823425629344
Ciudad de Mexico,M-026,333.291774599216,0,0,60.04519913436922,343.530258306378,0,0,223.2666281893825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.9157695373468,0,0,0,398.21809069201856,0,0,0,0,0,0,0,0,0,0,0,0,0,467.8408056981846,0,0,0,0,40.614934749115164,0,451.67811978206555,0,0,0,0,0,0,0,0,0,391.11650298304176,0,0,0,347.37826741047576,100.81822975353312,0,0,25.967916097152383,0,64.62119892316721,0,0,0,0,2.100753725194351,0,28.130991336785456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954.7619429602487,0,0,0,0,5.371917269095054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.30291530409713,0,0,0,403.92605609545393,0,0,0,0,518.9048888297782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7716337347329913,23.846475052751003,6.215599049778022,8.291122487790236,6.863273723142742
Ciudad de Mexico,M-045,766.8263192948579,0,0,10.830230149190394,0,0,94.77393122066223,272.1694194112188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.4358505557889,0,37.624842475996765,0,0,0,0,164.53920704420767,0,0,0,0,0,0,12.79617532375185,737.1718513325424,0,164.53920704420767,0,37.624842475996765,192.46782389949462,0,0,0,0,0,0,0,0,0,0,0,406.76841146397214,465.58019428307426,0,0,0,0,0,0,27.424114412233212,0,244.8271799167726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.05921198525118,895.1078271229264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.1162764131436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.48362366287077,0,0,0,0,0,0,0,0,0,0.7591789604709932,9.889150454641435,4.583094016779599,4.924954032454828,2.088698018377138
Estado de Mexico,E-110,840.6550968009426,0,0,523.994662898188,189.3846307896298,0,130.86026502322602,690.1620092369108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917.6163942232806,285.04826388508224,0,0,152.91126706355462,19.480739577037546,0,0,0,0,0,0,0,0,0,0,0,0,22.096681299864976,0,941.2810422604495,0,19.480739577037546,16.12705811169793,0,1091.022879614823,0,285.04826388508224,0,0,0,0,0,0,0,317.2800010090304,796.6943400393005,0,27.02709713109469,703.2436497509409,0,0,67.28785568685468,38.504255623394656,0,45.246441675431015,61.7646235127313,0,0,0,157.63390144845573,0,0,0,0,0,0,0,0,0,0,19.52633890877067,14.169131310685847,0,0,126.67902865223165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968.784001398239,252.43491675971273,0,0,0,134.35691132900305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.1088726060145,0,0,0,168.46724122976644,0,0,0,0,773.6049173631343,0,0,0,0,0,0,0,0,0,0,0,303.87563354995336,0,0,0,0,0,0,0,0,0,0,0,0.5622991170869205,20.14819284172374,4.534760545561736,5.807337390774114,4.281705575517717
Ciudad de Mexico,M-027,1022.4461435017961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.5389324857754,0,0,0,3.9072110160208315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.4461435017962,0,0,0,0,0,0,0,0,0,5.050859764108207,0,0,0,128.84518538382576,13.791844744652856,0,0,0,0,305.7587853177962,568.9994682913859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.4461435017945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.4847961067064,0,0,0,4.961347395098532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098629832575809,20.766513187783904,5.282231159333133,6.861322313629809,4.913185865525653
Ciudad de Mexico,M-049,616.715673548174,0,0,0,0,0,40.79781301858698,0,0,0,0,0,0,0,0,0,148.3049272824818,0,0,0,0,0,0,0,0,0,0,705.9299352419432,16.594410231995553,83.29406837523277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.29406837523277,618.5482992629012,19.834738240147566,84.14130797089,0,0,0,0,0,0,0,0,0,0,374.786466091135,0,0,0,0,0,0,328.5035023727033,0,101.22784514435017,0,0,0,0,0,1.30060024100188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.5123769911447,28.799107498306117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.2282284803778,6.579446803338379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010738565385250101,0,0,0,0,0,0,0,0,0,1.9840463317234867,9.28376100899871,4.4954394985420425,4.727685378198528,2.0273905162125048
Estado de Mexico,E-112,1042.87635980107,0,0,347.45560533965175,130.61782786734886,0,43.19199083129164,237.63481068636597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801.7765945256465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.9213410071909,0,0,165.78920861509226,0,1010.0660449033633,0,0,0,0,0,0,0,0,0,63.47093276060787,706.0679248383193,0,0,447.2279772803035,0,0,0,0,0,399.5961142301925,27.72070883487848,0,0,0,60.197642077586465,0,0,0,0,0,0,0,0,0,0,0,97.49529450379939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801.7765945256501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083.743238579562,0,0,0,0,0,0,0,0,682.5888298656178,0,0,0,0,0,35.444526080538495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0528125958165107,13.165246472984778,6.8870394618287705,7.159105227897346,2.9621664013554274
Ciudad de Mexico,M-032,402.2194775459287,0,0,19.544123642494863,507.73957440557797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.274020003462,0,0,0,324.23933299056654,67.98982259989172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.98982259989172,136.93234315615913,0,724.5810098378695,0,0,0,0,0,0,0,0,0,340.52928103613107,0,0,0,215.75648433864873,59.379118414052414,0,0,69.32246041082398,0,244.51583139430738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872.7907787551978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.2397390022189,0,0,0,333.64432994598207,0,0,0,0,203.61910664586148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039907920039868,19.13698654162704,7.011862270030992,7.5662933682954305,4.2480630067895575
Ciudad de Mexico,M-040,0,0,0,21.269826227618548,0,74.21075021748304,43.311473918731174,793.253820947639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.0728780305411,0,172.9729937674606,0,0,0,0,0,0,0,0,0,0,0,104.41966294621373,637.8585551929923,0,16.794659891335087,0,172.9729937674606,0,0,0,0,0,0,0,0,0,0,0,0,460.97089601782636,0,0,19.73311699013717,0,0,0,0,451.3418583035933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.58973467226186,657.1151730664143,0,0,0,0,0,0,0,16.475543276609052,0,0,0,0,0,0,0,0,0,932.0458713115444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6234351903776685,8.659392898680942,3.7933724266947477,4.101970986150841,1.7979564722519574
Estado de Mexico,E-113,128.5526737695399,0,0,34.78644677105437,227.16056035284169,0,22.254335515489494,317.26890688750484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.0229232964613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.13927697047706,0,0,221.00051007759248,0,38.88313624839178,0,0,0,0,0,0,0,0,0,433.09439768075947,115.33442635643236,0,0,0,0,0,0,0,0,131.91236969286828,0,0,0,0,49.681729566432395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.0229232964673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6648531625472338,0,0,0,0,0,0,0,0,502.4803138880775,0,0,0,0,0,226.87775624583108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8354453979155614,9.826880832791222,4.2710080684844485,4.575359923068293,1.9536311774971458
Ciudad de Mexico,M-033,313.65033426599695,0,0,4.679287750437579,273.04074706153625,0,0,36.19558930382482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.3392024702914,0,0,0,37.226755911479934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.63017157675677,0,488.93578680501463,0,0,0,0,0,0,0,0,0,570.61255874714,0,0,0,0,2.432802076807314,8.101499020633963,0,0,0,40.94466420432575,5.474434333005866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.5659583818668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.187193481359,0,0,0,19.93625166175149,0,0,0,0,162.44251323867493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1990369277502175,12.328613201482185,7.287531596772839,7.717742272809216,2.4500236173072354
Estado de Mexico,E-111,812.6521942302171,0,0,90.59594235337508,121.79008054021018,0,85.68271566885734,266.45126737710086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.1722001697322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.401693434542906,0,0,40.69064040707449,0,1283.0798663281148,0,0,0,0,0,0,0,0,0,117.60142638469858,0,0,0,26.053260425642453,0,0,0,0,0,291.1419270826424,831.9403308769171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.43525539984022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.1722001697253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.2515417064498,0,0,0,0,0,0,0,0,365.9206584632321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841955213033789,10.846838501446955,5.4914828972128475,5.682205136529673,2.3803552323826773
Estado de Mexico,E-135,0,0,0,0,0,0,1.4114902851255782,0,0,0,0,0,0,0,0,0,429.7309046367657,0,0,0,0,0,0,0,0,0,0,0,395.92577975118724,0.0963272021084778,35.120287968608544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963272021084778,35.120287968608544,0,395.92577975118724,0,0,0,0,0,0,0,0,0,50.324723691029426,0,0,0,0,0.332943469409117,0,0,43.1834372919895,0,333.71622059677145,0,0,0,0,0,0,0,0,0,3.5850698726803243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.600187428407654,0,410.54220749347485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.9362414227273,0,0,0,52.20615349918483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.737468098494548,11.99457072334851,7.412104024171623,7.569080103296537,2.285205238769621
Ciudad de Mexico,M-020,0,0,0,0,0,0,69.97359479996715,0,0,0,0,0,0,0,0,0,956.0587420803888,0,0,0,0,0,0,0,0,0,0,2.959904591486226,986.3328077870218,0,36.739624501803455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.739624501803455,2.959904591486226,986.3328077870218,0,0,0,0,0,0,0,0,0,130.73503962923039,0,0,0,0,1.5493627622483535,0,0,67.04861453673817,0,825.8728338928283,0,0,0,0,0,0.8264860592146541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31809883333048,5.233278043786886e-4,1008.7137147191839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.26632869007922,949.2420962326,0,0,0,60.52391195763502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9822655254848096,11.867579681675357,8.7828823535350935,8.2063399153582,2.1600365679742
Ciudad de Mexico,M-028,464.0756873027814,0,0,436.3031045698991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.3787918726689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.116656353586016,0,845.2621355190829,0,0,0,0,0,0,0,0,0,0.28863607225573645,0,0,0,144.4066859075237,0,0,0,0,0,19.89246051278993,735.7910093800442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.3787918726841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.3787918726042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9544147507289111,8.811216007590199,4.620708486099494,4.5166944156250395,1.9792084685874285
Estado de Mexico,E-137,0,0,0,0,0,0,261.63639890979863,0,0,0,0,0,0,0,0,0,549.3958641414367,0,0,0,0,0,0,0,0,0,0,0,569.9839637179183,0,241.0482993332627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.0482993332627,0,569.9839637179183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.19038419981405,0,602.3936185289258,0,0,0,0,0,0,0,0,0,185.4482603225491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.63309042129006,3.0117883304586863,590.3873842994283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.2215374883046,0,0,0,269.81072556287074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4643380661850816,9.306138790981686,2.737012429493884,3.494591361473278,2.427324152855274
Estado de Mexico,E-155,0,0,0,0,106.03883281613416,0,276.17470363550933,0,0,0,0,0,0,0,0,0,590.6397551606996,0,0,0,0,0,0,0,0,0,251.97250120420458,0,427.3796712839071,48.68994677690328,244.8111723473357,0,0,0,0,0,0,0,0,0,0,251.97250120420458,0,0,0,0,48.68994677690328,244.8111723473357,0,427.3796712839071,0,0,0,0,0,0,0,0,0,0,0,59.125884536690755,0,0,0,0,0,48.909660436131816,0,269.6295765865397,0,0,0,0,0,0,0,0,0,595.1881700529801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.8448834485072,0,455.2939379795504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.0320796014453,0,394.50691042378054,0,0,0,311.3143015871853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2981465504191022,8.606165047222564,2.698940289848495,2.8032766806870577,1.76346296584673
Estado de Mexico,E-115,992.1160735328021,0,0,677.5655454757833,53.17621520854196,0,0,582.41358416958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305.27141838665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.26681162046594,0,0,15.395040619988322,0,2135.609566146196,0,0,0,0,0,0,0,0,0,121.96239492100071,0,0,0,30.978234166877066,178.47078370667282,0,0,0,0,538.0015821875352,1383.0737207353118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78470266927615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305.2714183866765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.5176770642404,0,0,0,0,0,0,0,0,1230.753741322413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4394971785379566,10.256238264366987,3.9119116694602702,4.437532231204558,2.470896395452464
Ciudad de Mexico,M-034,154.38033839287164,0,0,66.31013823727795,243.00252735937696,0,0,421.0712233905528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.303627766991,0,0,0,546.4605996131064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.59083882241137,0,0,268.1922403685661,0,577.9811481891198,0,0,0,0,0,0,0,0,0,332.3047978489381,0,0,8.111062695555011,0,10.908888298204172,138.05649435307186,0,56.778509719893385,0,0,266.03337088899855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.57110357538417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.231358931892,0,0,0,0,33.53286844821237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.87228259823044,0,0,0,518.3344223610368,0,0,0,0,274.5575224208472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27395320840537596,9.08396066512163,3.8158257412725867,3.836168475719063,2.0918658871036686
Ciudad de Mexico,M-031,716.2026801795148,0,0,689.4364435504702,0,0,0,263.6691273728673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130.612069134765,0,0,0,538.6961819681927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.309424377527563,0,1662.9988267254303,0,0,0,0,0,0,0,0,0,626.5802829679028,0,0,0,141.92708178239522,166.23328230127757,0,0,0,0,310.6969148741906,423.87068917710263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669.3082511027824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144.7418948986672,0,0,0,524.5663562041909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7951855094694282,16.595351373832333,4.750716089046691,5.022700152479289,4.020876940139963
Ciudad de Mexico,M-051,0,0,0,73.84931537673957,0,0,14.036448989358437,0,0,0,0,0,0,0,0,1.2974067896109684,901.8940795659,0,0,0,0,0,0,0,0,0,0,11.35935987756058,979.7178908440139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.35935987756058,979.7178908440139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.20328273091434,0,0,22.35132467553167,0,568.8614083418845,0,0,0,0,0,0,0,0,0,210.67068403318527,0,35.99055093994689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.611355556258609,984.4658951653224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.21801921305251,973.8592315085231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8145660248010445,13.317303596365472,5.417234442078556,6.553662961188449,2.914011558051029
