cvesht_edo,id_nano,alt_mean,alt_sd,densff_mean,densff_sd,prom_mean,prom_sd,slope_mean,slope_sd,glg_andesita,glg_toba_intermedia,glg_brecha_sedimentaria,glg_brecha_volcanica_basica,glg_toba_basica,glg_toba_basica_brecha_volcanica_basica,glg_aluvial,glg_basalto,glg_basalto_toba_basica,glg_volcanoclastico,glg_caliza,glg_conglomerado,glg_n_a,glg_dacita,glg_brecha_volcanica_intermedia,glg_lacustre,glg_basalto_brecha_volcanica_basica,glg_arenisca_conglomerado,glg_lutita_arenisca,glg_caliza_lutita,glg_metasedimentaria,glg_porfido_riolitico,glg_travertino,glg_toba_acida,suelo1_andosol,suelo1_cambisol,suelo1_regosol,suelo1_feozem,suelo1_litosol,suelo1_n_a,suelo1_fluvisol,suelo1_luvisol,suelo1_vertisol,suelo1_planosol,suelo1_histosol,suelo1_acrisol,suelo1_rendzina,suelo1_casta_ozem,suelo1_castanozem,suelo1_gleysol,suelo1_solonchak,suelo2_cambisol,suelo2_litosol,suelo2_vertisol,suelo2_feozem,suelo2_regosol,suelo2_n_a,suelo2_ninguno,suelo2_fluvisol,suelo2_andosol,suelo2_planosol,suelo2_luvisol,suelo2_gleysol,suelo2_rendzina,suelo2_acrisol,suelo2_chernozem,suelo2_castanozem,suelo2_histosol,suelo2_solonchak,usv_us_ath,usv_vn_be_p,usv_vn_bo,usv_vn_bp,usv_vn_bp_e,usv_vs_be,usv_us_ah,usv_ic_pzi,usv_vn_dv,usv_vs_bp,usv_ic_bc,usv_vn_pam,usv_vs_bo,usv_vn_be,usv_us_ar,usv_vs_bp_e,usv_vn_sva,usv_vs_be_p,usv_vn_ca,usv_vn_mc,usv_ic_pc,usv_vn_tul,usv_vn_ms,usv_vn_bmm,usv_vs_sbc,usv_vs_bmm,usv_vn_mdr,usv_ic_pmi,usv_vn_sbc,usv_vn_bg,usv_vs_bt,usv_vn_ph,sueloinifap_andosol_humico,sueloinifap_cambisol_humico,sueloinifap_regosol_eutrico,sueloinifap_feozem_haplico,sueloinifap_litosol,sueloinifap_cambisol_eutrico,sueloinifap_regosol_districo,sueloinifap_fluvisol_districo,sueloinifap_fluvisol_eutrico,sueloinifap_andosol_molico,sueloinifap_feozem_luvico,sueloinifap_na,sueloinifap_rendzina,sueloinifap_luvisol_cromico,sueloinifap_vertisol_pelico,sueloinifap_andosol_ocrico,sueloinifap_planosol_eutrico,sueloinifap_vertisol_cromico,sueloinifap_planosol_molico,sueloinifap_luvisol_ortico,sueloinifap_regosol_calcarico,sueloinifap_cambisol_cromico,sueloinifap_feozem_gleyico,sueloinifap_histosol_eutrico,sueloinifap_acrisol_humico,sueloinifap_feozem_calcarico,sueloinifap_castanozem_calcico,sueloinifap_cambisol_calcico_calcarico,sueloinifap_castanosem_haplico,sueloinifap_gleysol_molico,sueloinifap_solonchak_gleyico,sueloinifap_solonchak_molico
M-042,223,2626.35603223,195.37437091,0.00137482917402,0.00184273411031,570.985838623,44.4283924912,4.8508657332560245,1.7421315885416653,0,0,0,18.64247979538862,0,0,7.901461315895018,135.78457615703303,0,0,0,0,0,0,0,0,1192.204390903468,0,0,0,0,0,0,0,0,0,0,449.7764671701312,904.756441001626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.7593665929896,0,0,62.01710057714158,904.756441001626,0,0,0,0,0,0,0,0,0,0,0,0,333.74600783120377,0,0,1.2006770316118889,356.2289077203739,0,96.13701570329738,0,0,0,0,567.2202998858372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.50980496843,905.0231032034674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-048,224,2611.8645264,224.537386947,0.00609624491881,0.0041925711367,600.889993668,71.5689658304,6.978687273952547,3.293385583840656,12.784582002228099,0,0,100.75371389698815,602.8257363856625,0,0,0,0,0,0,0,0,0,0,0,37.61207344854599,0,0,0,0,0,0,0,58.21145647440453,0,0,695.7646492590956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.21145647440453,0,0,0,0,31.678646668265273,0,664.0860025908303,0,0,0,0,0,0,0,0,0,557.3343027118929,0,0,0,48.35712740254736,0,148.28467561909866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.59816006897491,0,0,705.377945664507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-100,225,3285.54328405,206.210930491,0.0610665819891,0.00861214972308,1032.71347444,30.5971092285,5.240560982744309,2.425397368815337,0,0,0,457.66741176956236,132.7043463228062,0,0,431.1818839394447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021.5536420318149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.2732038247507,0,0,67.58981191422001,0,698.6906262928442,0,0,0,0,0,0,0,0,0,343.6433007704816,0,112.50663929059054,143.8297687323,0,0,0,215.24025618106333,0,186.77673246373118,0,0,0,0,0,19.556944593656088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.63329586954173,0,0,0,0,0,0,0,0,950.9203461622848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-122,226,2644.7318054,197.974061119,0,0,665.848256429,36.5961701549,4.20587440088342,1.8430278913674922,0.823907144374569,0,0,117.97326929254673,30.85682813915955,0,0,0,0,0,0,0,0,0,0,0,880.9623013087363,0,0,0,0,0,0,0,0,0,0,0,1030.616305884769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.616305884769,0,0,0,0,0,0,0,0,0,0,0,0,44.89858342878763,0,0,0,604.6938532326128,0,0,0,0,0,0,381.0238692233888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.616305884769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-187,227,3388.17339246,147.959110535,0.0363805859483,0.0100772098133,984.147853306,28.0880473661,7.128752996056922,2.8852004947645478,219.86508768832798,0,0,383.82400268468746,0,0,9.09012510035947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.320509988242,0,0,0,56.45870548513218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.12544242552964,0,585.6537730478445,0,0,0,0,0,0,0,0,0,28.70658663555471,0,47.03958641596491,30.199440097013625,0,0,0,60.45802099369954,0,446.37558133112884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.12842161602394,0,0,0,59.838711106967814,0,0,0,0,506.8120827503541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-059,228,3256.49409571,101.838157539,0.0066924678801900004,0.00881858104566,961.688232422,49.6785057115,4.570603380910107,2.226246170907816,0,0,0,238.16371795358006,0,0,14.833400324454002,767.3764936259148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.96063744281037,0,0,0,901.4129744611262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.511546284851873,0,1005.8620656190847,0,0,0,0,0,0,0,0,0,21.533102326532656,0,30.739661928944773,0,0,0,0,17.61140148931144,0,950.4894461591743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.1966208769188,0,0,0,889.1769910270505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-189,229,3394.79822582,157.488566424,0.0503687242744,0.0130503460542,1026.67211533,32.5875354177,6.789730596669532,3.0888088015869832,0,0,0,717.7025042319508,0,0,4.6703852589798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.372889490938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.351531026471855,0,707.0213584644661,0,0,0,0,0,0,0,0,0,34.99109633700521,0,0,3.503984001769625,0,0,0,0,0,683.8778091521199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.858742191551329,0,0,0,0,0,0,0,0,708.51414729938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-038,230,2872.3156354,246.145857351,0.0132570949218,0.0091877208342,701.416230232,91.6989117545,4.928249932572977,2.7595160526067604,22.738266213180598,0,0,569.1698331141963,0,0,0,994.1588333184214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.7329195987633,0,0,622.8500084283562,106.5529561642943,81.93104845446851,0,0,0,0,0,0,0,0,0,0,0,355.1691080465405,774.7329195987633,0,95.47845248946624,0,81.93104845446851,82.37621432096657,0,196.3791897356772,0,0,0,0,0,0,0,0,0,834.8752737269549,0,0,0,0,0,72.68331237308568,0.7920087927813257,0,313.214151353251,0,0,0,0,0,364.50218639984956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.8948563623649,0,0,740.7156573317936,92.08162809627433,0,0,0,0,30.374790855408623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-123,231,2686.80635627,160.818909137,1.91604998534e-9,2.70970387545e-9,698.822368421,33.8211762262,3.403256718070091,1.7979413889569853,31.52588911006519,0,0,7.14134904084487,123.44020643768243,0,0,0,0,0,0,0,0,0,0,0,550.3492788933588,0,0,0,0,0,0,0,0,0,0,0,712.4567234818688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.86002064660799,0,0,0,0,652.5967028352609,0,0,0,0,0,0,0,0,0,0,0,0,30.425997261186364,0,0,0,281.0238926266885,0,0,0,0,0,0,401.00683359405093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712.4567234818896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-029,232,2846.93961105,272.727104942,0.00434605231753,0.00501439943791,951.244093675,125.80594565,5.171333877235464,2.4951183612175054,0,0,0,534.1426284879155,133.3218311176958,0,37.252042464350836,1896.3981792933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374.5869416454552,0,0,628.0191777682063,388.21848017694657,210.29008177241093,0,0,0,0,0,0,0,0,0,0,0,0,1479.7689248983625,0,5.2939427327498585,0,210.29008177241093,221.60425059586998,0,684.157481363626,0,0,0,0,0,0,0,0,0,1733.6222786588974,0,0,0,0,43.22033540389874,424.4940930493491,0,0,399.77797425107997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.2341016353118,0,0,768.2980809129072,411.84536174199604,0,0,0,0,819.7371370727353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-101,233,3385.16144473,238.313934417,0.0725021811033,0.0143832153247,1097.09363625,62.5631466902,6.3786461079522585,3.4059365619683537,338.262489470858,0,0,47.865934462898906,24.02174811690694,0,0,735.1344559040559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.2846279547052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.06318573110184,0,0,1.32119350707617,0,874.9002487165272,0,0,0,0,0,0,0,0,0,271.16737262052004,0,166.39280834102516,1.5350762199599395,0,0,0,317.7961857228812,0,388.3931850503226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2611951900138445,0,0,0,0,0,0,0,0,1141.0234327647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-190,234,3488.38154674,180.914393302,0.0689503674052,0.0179786208923,1128.05315841,81.0177425836,5.003842321264862,1.775214409689995,612.2681076997438,0,0,215.49890030733496,0,0,14.070081854980351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841.837089862027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.54466486702039,0,769.2924249950066,0,0,0,0,0,0,0,0,0,84.62575187884943,0,0,0,0,0,0,186.05322934225376,0,571.1581086409585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.42807198214504,0,0,0,0,0,0,0,0,771.409017879881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-044,235,3103.72834496,213.628449437,4.85994022107e-4,7.02097896952e-4,611.248400879,51.3282806098,8.594817297239356,3.9572192436736,0,0,0,30.277482088816086,215.48322195768708,0,0,101.20781378537056,0,0,0,0,0,0,0,0,367.6126804700082,0,0,0,0,0,0,0,0,0,0,206.38841600034834,508.1927823015505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.38841600034834,0,0,0,508.1927823015505,0,0,0,0,0,0,0,0,0,0,0,0,148.4328971509798,0,0,0,0,0,314.85976356413164,0,0,0,0,251.28853758681902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.30303830842564,517.2781599934375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-102,236,3340.35617743,257.289163791,0.076557867378,0.0178806250833,1134.67479492,43.24943354,9.175684991148856,4.391458899931673,752.7588383440033,0,0,0,97.52657879917614,0,0,409.4818153090278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.7672324521989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.4879027336191,0,0,0,0,978.2793297185798,0,0,0,0,0,0,0,0,0,363.1803996580061,0,466.61459092353164,0,0,0,0,138.26962176008988,0,291.7026201106087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.7672324521914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-046,237,2886.06371269,314.405789663,0.00200362166535,0.00223808969617,602.979996338,85.2128166804,6.7446077362487244,2.3858578733109774,0,0,0,332.7086615949834,334.49120028688037,0,0,166.37509670189237,0,0,0,0,0,0,0,0,51.20223885779777,0,0,0,0,0,0,0,95.16895490492718,0,0,425.23517204394597,364.3730704927736,0,0,0,0,0,0,0,0,0,0,0,0,0,95.16895490492718,0,0,0,0,0,0,789.6082425367196,0,0,0,0,0,0,0,0,0,477.20272416062517,0,0,11.992664526467387,46.798252564530635,0,35.64760209273201,3.5364978306125647,0,270.74555084421996,0,0,0,0,38.8539054224584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.72881543321961,0,0,451.24723616730097,336.8011458412549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-191,238,3401.74521217,182.965043608,0.0698531173608,0.0199432881522,1208.37646484,69.162695973500007,7.639261634694608,4.250515537381006,521.902019737817,0,0,144.1909967958724,0,0,0,85.15423422122574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.2472507549404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.82016029374951,0,675.4270904611909,0,0,0,0,0,0,0,0,0,49.04154307927245,0,56.864558215389046,0,0,0,0,18.664756536243807,0,626.6763929239905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.4416157557612,0,0,0,0,0,0,0,0,673.8056349991532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-049,239,2992.11837255,241.227667008,0.00582479968337,0.00558256721382,654.536312527,67.0386494193,6.433220411268688,2.7026023762044784,1.1377544738107757,0,0,1368.2026155298815,568.2293922201252,0,14.540361490998919,713.9992286166608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.7680341051033,0,0,619.2154877269494,1028.9026408864215,78.22318961332347,0,0,0,0,0,0,0,0,0,0,0,0,939.7680341051033,0,466.49983354432857,0,78.22318961332347,0,0,1181.6182950690422,0,0,0,0,0,0,0,0,0,815.4926725716888,0,0,0,150.74884079388963,0,116.49415679780394,0,0,777.2499935289641,0,0,0,0,0,806.123688639365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.1123264953683,0,0,712.8244106518914,1041.1726151845705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-053,240,3126.20616753,93.9722033314,0.0020464277064400002,0.00182491524319,967.297030204,107.373864298,4.0118030764823125,2.5311716032379987,0,0,0,739.3041678966995,0,0,0,1292.45795562207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788.7520295261093,0,0,0,243.0100939926042,0,0,0,0,0,0,0,0,0,0,0,0,0,1788.7520295261093,0,0,0,0,0,0,243.0100939926042,0,0,0,0,0,0,0,0,0,839.7656060867664,0,0,0,0,0,0,0,0,1169.9628930750023,0,0,0,0,0,22.03362435702181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842.8356151464172,0,0,0,188.92650837232242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-058,241,3157.78170723,111.567857825,0.00738792794884,0.00922835189087,1082.93858786,82.9523921664,4.418541264402512,1.5519647817866489,0,0,0,12.801169224409556,0,0,0,622.4055041635179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.48915590020724,0,0,0,568.7175174877071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.48915590020724,0,568.7175174877071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.08194378724299,0,553.1247296006808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.26008973605775,0,0,0,563.9465836518707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-050,242,3202.87326346,158.181620255,0.00271777916603,0.00228211916069,836.899782927,99.5340015156,5.5498624369910985,3.8876912807085375,0,0,0,318.00438618868554,0,0,0,305.5436854318732,0,0,0,0,0,0,0,0,558.2674434613638,0,0,0,0,0,0,0,419.67616692566725,0,0,0,762.1393481561528,0,0,0,0,0,0,0,0,0,0,0,0,0,419.67616692566725,0,0,0,0,0,0,762.1393481561528,0,0,0,0,0,0,0,0,0,117.50310199822823,0,242.05365460318305,0,0,0,0,0,0,807.0954700759441,0,0,0,0,0,15.16328840453137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.2994902283808,0,0,0,738.5160248534542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-043,243,3067.59827043,232.605535441,0.00172058287733,0.00211517503073,683.763874054,78.9593676809,6.490867042379007,3.973052718668695,0,0,0,68.70271608652526,1122.2052007991886,0,0,45.65189007301848,0,0,0,0,0,0,0,0,568.1051942853265,0,0,0,0,0,0,0,0,0,0,519.2272845617111,1285.4377166823224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.2272845617111,0,0,0,1285.4377166823224,0,0,0,0,0,0,0,0,0,0,0,0,457.6753716000666,0,0,0,95.50954226791181,0,416.8749926586454,0,0,0,0,834.6050947173973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.8797885874427,1268.785212656653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-103,244,2943.08430086,190.42659654,0.0575539715189,0.0221481214628,1115.22498866,35.6199496661,6.881504911518133,4.345212953482415,45.31212151456852,0,0,0,183.62148872320552,0,90.30784705830668,1026.8294241885621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346.0708814845475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.3901877947183,0,0,0,0,217.68069368982913,0,0,0,0,0,0,0,0,0,1149.1870764498183,0,164.51063079083679,0,0,0,0,0,0,3.298812006868666,0,0,29.074362237071746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.90576465700894,0,0,0,0,0,0,0,0,916.1651168275796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-045,245,3118.14559819,373.095587683,0.00190101216389,0.00204054808552,627.03726298,93.4723682367,4.9480819710101,3.1690550399444617,0,0,0,482.5056613947159,0,0,0,317.5545128937167,0,0,0,0,0,0,0,0,122.74122910346625,0,0,0,0,0,0,0,19.11027975364227,0,0,6.00408681904201,897.6870368189516,0,0,0,0,0,0,0,0,0,0,0,0,0,19.11027975364227,0,0,0.1415021924524595,0,0,0,903.5496214455411,0,0,0,0,0,0,0,0,0,61.79168928353818,0,0,75.20168986374506,0,0,0,245.07276036877266,0,524.3695432550929,0,0,0,0,16.365720620520005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.68586075158613,0,0,15.85263388874634,874.2629087513965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-124,246,2607.37506192,151.2257802,2.00633544725e-4,3.96925544999e-4,748.821217413,60.0404561972,3.499113629033146,1.785246851971667,389.0463483509399,0,0,81.21834015383632,1605.4587117585031,0,0,0,0,0,0,0,0,0,0,0,439.3283032991249,0,0,0,0,0,0,0,16.431473879071927,0,867.5528251534765,5.1028042515430645,1533.5129671073503,92.45163317108727,0,0,0,0,0,0,0,0,0,0,0,644.2028123782873,0,0,855.8404482772988,5.1028042515430645,92.45163317108727,0,0,917.4540054843127,0,0,0,0,0,0,0,0,0,0,0,0,29.66339952960175,0,126.65415580902489,121.85401802857965,250.30012949978803,0,0,0,0,0,0,1986.5800006954246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.972093587146192,0,786.5110167874614,3.0803696027415652,1716.4882235851478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-125,247,2965.11762063,154.84070083700001,0.00267679220604,0.00300508829454,835.927677699,106.110168853,5.873514346852635,3.9529223026618454,0,0,0,102.16783920151187,1154.8299481189665,0,0,12.432523954737258,0,0,0,0,0,0,0,0,40.67415685588763,0,0,0,0,0,0,0,0,0,437.9368643458649,293.30788438457455,578.8597194006676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.1184224116209,293.30788438457455,0,0,0,576.6781613349116,0,0,0,0,0,0,0,0,0,0,0,0,486.79339411973734,0,0,0,6.927623696264087,0,0.005003832559311361,0,0,0,0,816.3784464825092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.0535870757823,311.3743968428749,589.6764842123359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-054,248,3106.63308129,54.6958589682,0.00171536753001,0.00234968226553,1117.70625305,51.6197500113,3.4208129935241276,2.0193964828057656,0,0,0,63.10331119924032,0,0,0,649.5668192010231,0,0,0,0,0,0,0,0,126.24580213811585,0,0,0,0,0,0,0,433.9511085114285,0,0,0,404.96482402700076,0,0,0,0,0,0,0,0,0,0,0,0,0,433.9511085114285,0,0,0,0,0,0,404.96482402700076,0,0,0,0,0,0,0,0,0,315.8872779477457,0,0,0,0,0,0,0,0,295.00074709202715,0,0,228.0279074986423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.4995104231957,0,0,0,388.542530066073,0,0,0,0,106.87389204917154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-104,249,3316.22957087,298.080311336,0.0832596811707,0.0262322268906,1168.53220848,56.8399687489,7.192307638263879,3.374600081320479,705.4741104099439,0,0,0,0,0,112.94059820981654,443.24415438897324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261.658863008706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.26113599534898,37.51389910356834,0,238.5423222596233,0,0,0,0,765.3415056501656,0,0,0,0,0,0,0,0,0,274.5371232023996,0,388.2926500362846,0,0,0,0,178.19060099226255,0,361.7284949159791,0,0,58.90999386172277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.01188268903587,0,0,0,0,0,0,0,0,903.9459037827692,0,0,0,0,0,201.70107653685315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-131,250,3032.50112518,36.6414700473,0.0105498114468,0.00665759309985,1267.72429548,117.419151666,3.039788929839563,1.4852783027747514,0,0,0,88.29647888293378,0,0,160.00300895715424,456.43333928420265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.29920948958755,0,0,0,237.43361763469707,0,0,0,0,0,0,0,0,0,0,0,0,0,402.64023632231283,0,0,0,0,64.65897316727472,0,237.43361763469707,0,0,0,0,0,0,0,0,0,49.95701770956013,0,0,10.447953235631406,0,0,0,309.59694100691235,0,334.73091517221974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.85212101042595,0,0,0,256.880706113895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-055,251,3131.31481434,85.9245733138,0.00213137719917,0.00275664102611,1196.15149536,41.865851922,3.606092045810157,2.0060413772729935,0,0,0,9.889063910275105,273.4406316070525,0,0,368.01784246519566,0,0,0,0,0,0,0,0,233.5537965780168,0,0,0,0,0,0,0,306.3122435225495,0,0,0,578.5890910378239,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3778275207286252,0,0,0,0,0,0,883.5235070396448,0,0,0,0,0,0,0,0,0,336.8301707431335,0,26.770133973505118,1.9462423015528094,0,0,0,0,0,127.10581915793178,0,0,392.248968384349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.67945379369047,0,0,0,574.4575898916742,0,0,0,0,5.7642908750882675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-056,252,3084.24949665,105.270797416,0.00162693779803,0.00230605998011,1129.16523457,127.754217873,4.24957061060893,2.5314369521609934,0,0,0,253.75583533824332,1304.2281064770068,0,0,1968.6929673826814,0,0,0,0,0,0,0,0,433.0939510260149,0,0,0,0,0,0,0,2115.0466001511736,0,0,44.57995473155735,1800.14430534123,0,0,0,0,0,0,0,0,0,0,0,0,0,142.69171837977956,0,0,0,0,0,0,3817.0791418441813,0,0,0,0,0,0,0,0,0,1527.626515311593,0,69.29605383251801,308.9108092636997,108.48756353900457,0,17.61507251087334,239.16959972074952,0,1281.9356939022123,0,0,406.7295521431843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144.736829568007,0,0,45.95231413585064,1769.0817165199282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-126,253,2855.45756398,58.8065509571,0.00439706269627,0.00435819682486,933.154161955,91.1629971338,2.40110084484863,0.9582656635730744,0,0,0,62.179989374586754,276.557922014023,0,0,0,0,0,0,0,0,0,0,0,366.43910683180553,0,0,0,0,0,0,0,19.01605867099155,0,250.82878900243674,0,435.33217054700236,0,0,0,0,0,0,0,0,0,0,0,0,122.42551793367404,0,0,128.40327106876268,15.208479239703063,0,0,0,439.13974997829087,0,0,0,0,0,0,0,0,0,0,0,0,309.9205059600179,0,0,0,20.57204397843136,0,3.1630477622035578,0,0,0,0,371.52142051992627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.314522562931053,0,264.3503585561987,0,431.51213710134607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
